date,equity
2024-04-15,5.2306550779546646
2024-04-17,5.802627210729008
2024-04-18,6.281111850525722
2024-04-19,6.6579785615572655
2024-04-22,7.323776417712993
2024-04-23,8.49558064454707
2024-04-24,8.623014354215275
2024-04-26,8.795474641299581
2024-04-30,9.675022105429539
2024-05-01,9.916897658065277
2024-05-03,9.957556938463345
2024-05-06,10.555010354771145
2024-05-07,10.722729469308458
2024-05-08,11.096631045903244
2024-05-13,11.540496287739375
2024-05-15,11.655901250616768
2024-05-16,12.12213730064144
2024-05-17,12.061526614138232
2024-05-20,12.171889582657597
2024-05-22,13.014306060673329
2024-05-23,14.706165848560861
2024-05-24,15.00028916553208
2024-05-25,14.775284828049097
2024-05-27,15.21854337289057
2024-05-28,15.522914240348381
2024-05-29,16.299059952365802
2024-05-30,16.543545851651288
2024-05-31,16.29539266387652
2024-06-02,16.784254443792815
2024-06-04,17.11993953266867
2024-06-05,17.804737113975417
2024-06-06,18.608264899929125
2024-06-10,19.958294518418985
2024-06-11,20.956209244339934
2024-06-12,21.270552383005032
2024-06-13,21.743184056955403
2024-06-14,22.830343259803175
2024-06-16,22.487888110906127
2024-06-17,23.4998430758969
2024-06-18,25.412495303844153
2024-06-20,27.191369975113247
2024-06-21,28.404105076003297
2024-06-23,30.960474532843595
2024-06-24,32.935133598548354
2024-06-26,33.42916060252658
2024-06-28,33.93059801156448
2024-07-01,34.94851595191141
2024-07-02,34.42428821263274
2024-07-03,34.940652535822224
2024-07-04,35.98887211189689
2024-07-05,37.06853827525379
2024-07-06,36.51251020112499
2024-07-07,37.60788550715874
2024-07-08,38.736122072373504
2024-07-09,38.571493553565915
2024-07-11,39.728638360172894
2024-07-12,40.07467480029
2024-07-15,40.27504817429144
2024-07-16,41.281924378648725
2024-07-17,43.346020597581166
2024-07-18,45.51332162746023
2024-07-19,48.24412092510784
2024-07-20,47.52287131727748
2024-07-21,48.948557456795804
2024-07-23,51.39598532963559
2024-07-24,54.47974444941373
2024-07-25,59.38292144986097
2024-07-26,61.1644090933568
2024-07-27,64.83427363895821
2024-07-29,66.13095911173737
2024-07-30,65.13899472506131
2024-07-31,68.39594446131437
2024-08-02,74.89355918513924
2024-08-03,79.38717273624759
2024-08-04,82.95959550937873
2024-08-05,98.3071206786138
2024-08-06,101.284843363969
2024-08-07,105.10935904939248
2024-08-08,116.1458417495787
2024-08-09,120.16564933253161
2024-08-10,120.82656040386054
2024-08-11,126.26375562203425
2024-08-12,129.4203495125851
2024-08-13,133.11918310165478
2024-08-14,137.11275859470442
2024-08-15,146.0250879033602
2024-08-18,150.405840540461
2024-08-20,159.43019097288868
2024-08-21,157.03873810829535
2024-08-22,164.8906750137101
2024-08-23,169.83739526412143
2024-08-26,174.93251712204508
2024-08-27,180.18049263570643
2024-08-28,187.3877123411347
2024-08-29,190.1985280262517
2024-09-03,210.16937346900812
2024-09-04,214.7489641168978
2024-09-05,219.04394339923576
2024-09-06,225.61526170121283
2024-09-09,234.63987216926134
2024-09-10,227.6006760041835
2024-09-11,241.25671656443453
2024-09-12,252.11326880983407
2024-09-13,248.33156977768655
2024-09-17,255.78151687101715
2024-09-20,262.401142527639
2024-09-22,258.46512538972445
2024-09-24,261.9285580699468
2024-10-01,285.50212829624206
2024-10-02,291.2121708621669
2024-10-03,298.49247513372103
2024-10-07,307.44724938773265
2024-10-09,316.67066686936465
2024-10-10,326.1707868754456
2024-10-15,321.2782250723139
2024-10-16,327.70378957376016
2024-10-17,322.78823273015377
2024-10-18,313.1045857482491
2024-10-21,314.6701086769903
2024-10-22,327.25691302406995
2024-10-24,333.80205128455134
2024-10-25,340.47809231024235
2024-10-29,335.37092092558873
2024-10-30,355.0806699483856
2024-10-31,404.79196374115963
2024-11-01,416.9357226533944
2024-11-06,410.6816868135935
2024-11-07,412.73509524766143
2024-11-08,410.4815616276092
2024-11-09,414.6520542937457
2024-11-11,418.25123412501546
2024-11-12,439.16379583126627
2024-11-13,447.9470717478916
2024-11-14,461.3854839003283
2024-11-15,462.5204921907231
2024-11-17,490.2717217221665
2024-11-18,500.0771561566098
2024-11-19,502.65755428237793
2024-11-21,512.7107053680255
2024-11-22,515.9920538823809
2024-11-23,526.0126195687767
2024-11-24,541.79299815584
2024-11-25,574.9290579230512
2024-11-26,578.539612406808
2024-11-27,579.980176041701
2024-11-28,594.0214961036706
2024-11-30,611.8421409867808
2024-12-02,602.6645088719791
2024-12-05,638.8243794042979
2024-12-07,657.9891107864269
2024-12-08,648.1192741246305
2024-12-09,661.0816596071231
2024-12-11,651.1654347130162
2024-12-12,673.9562249279718
2024-12-13,700.9144739250906
2024-12-16,690.4007568162143
2024-12-17,690.4007568162143
2024-12-18,711.1127795207008
2024-12-19,757.3351101895463
2024-12-20,795.2018656990236
2024-12-21,819.0579216699944
2024-12-22,843.6296593200942
2024-12-23,843.6296593200942
2024-12-27,860.5022525064961
2024-12-29,886.317320081691
2024-12-30,921.7700128849588
2025-01-03,940.2054131426579
2025-01-06,949.1937768923017
2025-01-07,963.4316835456862
2025-01-08,992.3346340520568
2025-01-10,1022.1046730736185
2025-01-13,1052.767813265827
2025-01-16,1105.4062039291184
2025-01-17,1121.987296988055
2025-01-18,1155.6469158976968
2025-01-19,1172.9816196361621
2025-01-20,1208.171068225247
2025-01-21,1171.9259361784896
2025-01-22,1207.0837142638443
2025-01-23,1249.3316442630787
2025-01-24,1223.9202386187676
2025-01-25,1260.6378457773308
2025-01-27,1304.7601703795372
2025-01-28,1380.840735914368
2025-01-29,1360.1281248756525
2025-01-30,1496.1409373632177
2025-01-31,1593.390098291827
2025-02-01,1641.1918012405818
2025-02-02,1665.8096782591904
2025-02-03,1807.4035009112215
2025-02-04,1888.7366584522263
2025-02-05,1945.398758205793
2025-02-06,2003.7607209519667
2025-02-10,2043.8359353710061
2025-02-11,2166.4660914932665
2025-02-13,2209.795413323132
2025-02-16,2342.38313812252
2025-02-17,2412.6546322661957
2025-02-21,2521.2240907181745
2025-02-23,2672.497536161265
2025-02-24,2712.5849992036838
2025-02-25,2821.088399171831
2025-02-26,2948.037377134563
2025-02-27,3169.1401804196553
2025-02-28,3311.7514885385394
2025-03-03,3477.3390629654664
2025-03-04,3418.154752113794
2025-03-05,3460.2664186598363
2025-03-06,3581.3757433129304
2025-03-07,3662.386462626669
2025-03-08,3742.51947842894
2025-03-09,4023.2084393111104
2025-03-10,4626.689705207777
2025-03-11,4973.69143309836
2025-03-12,5263.9063282196485
2025-03-13,5369.184454784042
2025-03-14,5798.7192111667655
2025-03-17,6088.655171725104
2025-03-18,6271.314826876857
2025-03-19,6835.733161295775
2025-03-20,7555.672577843447
2025-03-21,8021.630905719051
2025-03-24,8101.847214776241
2025-03-25,8651.800603715252
2025-03-26,8911.35462182671
2025-03-27,9446.035899136312
2025-03-28,11051.862001989484
2025-03-29,11383.41786204917
2025-03-30,11554.169129979906
2025-03-31,12478.502660378299
2025-04-01,12540.895173680188
2025-04-02,12917.122028890593
2025-04-03,13562.978130335123
2025-04-04,16139.943975098795
2025-04-05,16264.705742026308
2025-04-06,17728.529258808678
2025-04-07,21008.307171688284
2025-04-08,22874.89526389279
2025-04-09,26191.755077157246
2025-04-10,29574.158327821333
2025-04-11,30003.5751067413
2025-04-12,29103.46785353906
2025-04-13,29976.57188914523
2025-04-14,31475.400483602494
2025-04-15,33912.225989043
2025-04-16,38151.254237673376
2025-04-17,41995.75612720372
2025-04-18,42500.12515829144
2025-04-19,43775.128913040186
2025-04-21,47496.0148706486
2025-04-22,56757.73777042508
2025-04-23,60730.779414354845
2025-04-24,62249.048899713714
2025-04-25,63182.78463320941
2025-04-26,64586.074279912995
2025-04-28,64909.004651312556
2025-04-29,66207.18474433881
2025-04-30,69848.57990527744
2025-05-01,75260.44787633834
2025-05-02,75142.28897317249
2025-05-04,77396.55764236767
2025-05-05,78944.48879521502
2025-05-06,87628.38256268868
2025-05-07,90722.54075097722
2025-05-08,96165.89319603586
2025-05-12,98180.56865849282
2025-05-14,102021.39250441306
2025-05-15,106102.24820458959
2025-05-16,107347.88859851148
2025-05-17,110568.32525646682
2025-05-19,114100.98324841092
2025-05-20,119804.89140099898
2025-05-21,124200.53286650164
2025-05-23,139161.72905560044
2025-05-25,143336.58092726846
2025-05-26,143729.32315900916
2025-05-27,145885.2630063943
2025-05-28,156084.1017431713
2025-05-29,170181.61781261454
2025-05-30,190327.71772927183
2025-06-02,194134.27208385727
2025-06-04,199958.300246373
2025-06-05,196958.92574267738
2025-06-06,204837.2827723845
2025-06-10,204884.39534742213
2025-06-11,212719.17462550756
2025-06-12,224418.72922991044
2025-06-13,221052.4482914618
2025-06-16,232907.4910933329
2025-06-17,244552.86564799957
2025-06-18,245775.62997623955
2025-06-19,250691.14257576436
2025-06-20,254451.5097144008
2025-06-21,262085.05500583284
2025-06-23,267326.7561059495
2025-06-25,270449.13261726697
2025-06-26,275858.1152696123
2025-06-27,288553.10573431983
2025-06-28,287407.54990455456
2025-06-30,293155.70090264565
2025-07-01,294621.47940715885
2025-07-02,307879.445980481
2025-07-08,314037.0349000906
2025-07-11,326598.5162960942
2025-07-14,336396.47178497707
2025-07-15,346488.3659385264
2025-07-16,360347.90057606745
2025-07-17,371158.33759334945
2025-07-21,382293.08772114996
2025-07-24,384204.55315975565
2025-07-25,418782.9629441337
2025-07-28,431346.4518324577
2025-07-29,444286.84538743144
2025-07-30,457615.4507490544
2025-07-31,471343.91427152604
2025-08-01,478414.0729855989
2025-08-04,487982.35444531083
2025-08-05,502621.82507867017
2025-08-07,495082.49770249013
2025-08-08,514851.14183575055
2025-08-11,540593.6989275381
2025-08-12,555389.7484671848
2025-08-17,572051.4409212004
2025-08-20,583492.4697396244
2025-08-21,605927.7552011131
2025-08-22,596838.8388730964
2025-08-23,610106.5662612453
2025-08-24,628409.7632490826
2025-08-25,659830.2514115367
2025-08-29,679625.1589538829
2025-09-05,689819.536338191
2025-09-12,693268.634019882
2025-09-15,682869.6045095837
2025-09-16,703355.6926448712
2025-09-17,692805.3572551981
2025-09-23,703197.437614026
2025-09-24,706593.8812377016
2025-09-25,727791.6976748327
2025-09-26,716874.8222097101
2025-09-29,673862.3328771275
2025-09-30,683970.2678702843
2025-10-01,673710.71385223
2025-10-02,663605.0531444466
2025-10-03,653650.9773472799
2025-10-06,643846.2126870707
2025-10-07,653503.9058773767
2025-10-08,643701.347289216
2025-10-10,605079.266451863
2025-10-12,577850.6994615291
2025-10-13,572072.1924669138
2025-10-14,606396.5240149287
2025-10-15,591236.6109145555
2025-10-16,555762.4142596822
2025-10-17,600223.4074004568
2025-10-20,555206.6518454226
2025-10-21,596847.1507338292
2025-10-22,620721.0367631825
2025-10-23,614513.8263955506
2025-10-24,626134.2828526904
2025-10-27,669963.6826523788
2025-10-28,663264.045825855
2025-10-30,643366.1244510793
2025-11-04,646582.9550733346
2025-11-05,636884.2107472346
2025-11-07,649621.8949621794
2025-11-08,659846.9435888841
2025-11-10,663146.1783068285
2025-11-11,673093.3709814309
2025-11-12,693286.1721108739
2025-11-13,731416.9115769719
2025-11-14,757016.5034821659
2025-11-20,772156.8335518092
2025-11-21,776017.6177195682
2025-11-27,774566.4647744326
2025-12-01,766820.8001266882
2025-12-02,757848.9967652059
2025-12-03,735113.5268622497
2025-12-08,702033.4181534485
2025-12-12,691502.9168811467
2025-12-14,712248.0043875811
2025-12-15,680196.8441901399
2025-12-16,669993.8915272878
2025-12-21,690093.7082731065
2025-12-22,724598.3936867618
2025-12-23,717352.4097498942
2025-12-24,720939.1717986435
2025-12-29,753381.4345295825
2025-12-30,768449.0632201742
2025-12-31,756922.3272718715
2026-01-05,775845.3854536682
2026-01-10,782843.5108304603
2026-01-12,786757.7283846126
2026-01-13,774956.3624588434
2026-01-14,763332.0170219607
2026-01-16,769408.1398774554
2026-01-20,807878.5468713283
2026-01-21,828075.5105431114
2026-01-22,790812.1125686713
2026-01-23,818490.5365085747
2026-01-26,810305.6311434889
2026-01-27,785996.4622091842
2026-01-28,738836.6744766331
2026-01-29,764695.9580833152
2026-01-30,810577.7155683141
2026-02-02,814630.6041461555
2026-02-03,830923.2162290787
2026-02-04,835077.8323102241
2026-02-05,822551.6648255707
2026-02-06,826664.4231496984
2026-02-07,838064.1255449328
2026-02-09,842254.4461726573
2026-02-11,823194.22805577
2026-02-12,798498.4012140969
2026-02-13,814468.3692383788
2026-02-17,802251.3436998031
2026-02-18,818296.3705737992
2026-02-23,806021.9250151922
2026-02-24,822142.3635154961
2026-02-25,809810.2280627637
2026-02-26,850908.097136949
2026-02-27,838144.4756798947
2026-03-02,829763.0309230958
2026-03-03,846358.2915415576
2026-03-04,837725.4369678338
2026-03-05,855275.7848723099
2026-03-06,880934.0584184792
2026-03-08,920576.0910473106
2026-03-09,925178.971502547
2026-03-10,897423.6023574705
2026-03-11,915372.07440462
2026-03-13,901641.4932885506
2026-03-14,906916.0960242886
2026-03-16,893312.3545839242
2026-03-17,911178.6016756027
2026-03-18,924846.2807007367
2026-03-19,869355.5038586925
2026-03-20,873702.2813779858
2026-03-21,886807.8155986555
2026-03-23,851335.5029747093
2026-03-24,857652.4124067816
2026-03-25,861940.6744688154
2026-03-26,823153.3441177187
2026-03-27,889005.6116471363
2026-03-28,862335.4432977221
2026-03-29,904451.9063483829
2026-03-30,922540.9444753507
2026-03-31,945604.4680872343
2026-04-01,874684.1329806917
2026-04-02,922791.7602946297
2026-04-06,950706.2110435424
2026-04-07,955459.74209876
2026-04-08,974568.9369407352
2026-04-09,945331.8688325131
2026-04-10,916971.9127675376
2026-04-11,938328.1886158936
2026-04-12,966478.0342743704
2026-04-13,954145.7745570295
2026-04-14,925521.4013203186
2026-04-15,930149.0083269201
2026-04-16,957532.5951320645
2026-04-17,833053.3577648961
2026-04-18,874706.025653141
2026-04-19,900947.2064227352
2026-04-20,873918.7902300531
2026-04-21,963189.594652053
2026-04-22,968005.5426253132
2026-04-23,997045.7089040725
2026-04-24,967134.3376369503
2026-04-25,996148.3677660589
2026-04-26,951321.6912165862
2026-04-27,956078.299672669
2026-04-28,949835.1083758065
2026-04-29,921340.0551245323
2026-04-30,912126.654573287
2026-05-01,934929.8209376191
2026-05-04,892857.9789954262
2026-05-06,910715.1385753348
2026-05-07,938036.5927325948
2026-05-09,936648.2985753505
2026-05-10,950698.0230539807
2026-05-12,1017246.8846677594
2026-05-15,1001988.181397743
2026-05-16,1032047.8268396754
2026-05-18,1083650.2181816592
2026-05-19,1051140.7116362094
